,src_image,annotation,foggy_image
158,krefeld_000000_005252_leftImg8bit.png,krefeld_000000_005252_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_005252_leftImg8bit_foggy_beta_0.02.png
159,zurich_000105_000019_leftImg8bit.png,zurich_000105_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000105_000019_leftImg8bit_foggy_beta_0.02.png
160,weimar_000110_000019_leftImg8bit.png,weimar_000110_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000110_000019_leftImg8bit_foggy_beta_0.02.png
161,hanover_000000_019282_leftImg8bit.png,hanover_000000_019282_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_019282_leftImg8bit_foggy_beta_0.02.png
162,bremen_000226_000019_leftImg8bit.png,bremen_000226_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000226_000019_leftImg8bit_foggy_beta_0.02.png
163,jena_000062_000019_leftImg8bit.png,jena_000062_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000062_000019_leftImg8bit_foggy_beta_0.02.png
164,bochum_000000_005936_leftImg8bit.png,bochum_000000_005936_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_005936_leftImg8bit_foggy_beta_0.02.png
165,bochum_000000_024855_leftImg8bit.png,bochum_000000_024855_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_024855_leftImg8bit_foggy_beta_0.02.png
166,stuttgart_000030_000019_leftImg8bit.png,stuttgart_000030_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000030_000019_leftImg8bit_foggy_beta_0.02.png
167,hamburg_000000_080674_leftImg8bit.png,hamburg_000000_080674_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_080674_leftImg8bit_foggy_beta_0.02.png
168,cologne_000018_000019_leftImg8bit.png,cologne_000018_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000018_000019_leftImg8bit_foggy_beta_0.02.png
169,dusseldorf_000151_000019_leftImg8bit.png,dusseldorf_000151_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000151_000019_leftImg8bit_foggy_beta_0.02.png
170,erfurt_000016_000019_leftImg8bit.png,erfurt_000016_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000016_000019_leftImg8bit_foggy_beta_0.02.png
171,jena_000082_000019_leftImg8bit.png,jena_000082_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000082_000019_leftImg8bit_foggy_beta_0.02.png
172,cologne_000091_000019_leftImg8bit.png,cologne_000091_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000091_000019_leftImg8bit_foggy_beta_0.02.png
173,bremen_000196_000019_leftImg8bit.png,bremen_000196_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000196_000019_leftImg8bit_foggy_beta_0.02.png
174,ulm_000011_000019_leftImg8bit.png,ulm_000011_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000011_000019_leftImg8bit_foggy_beta_0.02.png
175,dusseldorf_000201_000019_leftImg8bit.png,dusseldorf_000201_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000201_000019_leftImg8bit_foggy_beta_0.02.png
176,hanover_000000_016558_leftImg8bit.png,hanover_000000_016558_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_016558_leftImg8bit_foggy_beta_0.02.png
177,tubingen_000105_000019_leftImg8bit.png,tubingen_000105_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000105_000019_leftImg8bit_foggy_beta_0.02.png
178,monchengladbach_000000_009615_leftImg8bit.png,monchengladbach_000000_009615_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_009615_leftImg8bit_foggy_beta_0.02.png
179,stuttgart_000151_000019_leftImg8bit.png,stuttgart_000151_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000151_000019_leftImg8bit_foggy_beta_0.02.png
180,zurich_000084_000019_leftImg8bit.png,zurich_000084_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000084_000019_leftImg8bit_foggy_beta_0.02.png
181,weimar_000091_000019_leftImg8bit.png,weimar_000091_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000091_000019_leftImg8bit_foggy_beta_0.02.png
182,dusseldorf_000030_000019_leftImg8bit.png,dusseldorf_000030_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000030_000019_leftImg8bit_foggy_beta_0.02.png
183,tubingen_000064_000019_leftImg8bit.png,tubingen_000064_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000064_000019_leftImg8bit_foggy_beta_0.02.png
184,weimar_000018_000019_leftImg8bit.png,weimar_000018_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000018_000019_leftImg8bit_foggy_beta_0.02.png
185,aachen_000015_000019_leftImg8bit.png,aachen_000015_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000015_000019_leftImg8bit_foggy_beta_0.02.png
186,darmstadt_000048_000019_leftImg8bit.png,darmstadt_000048_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000048_000019_leftImg8bit_foggy_beta_0.02.png
187,tubingen_000084_000019_leftImg8bit.png,tubingen_000084_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000084_000019_leftImg8bit_foggy_beta_0.02.png
188,cologne_000110_000019_leftImg8bit.png,cologne_000110_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000110_000019_leftImg8bit_foggy_beta_0.02.png
189,bremen_000017_000019_leftImg8bit.png,bremen_000017_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000017_000019_leftImg8bit_foggy_beta_0.02.png
190,dusseldorf_000059_000019_leftImg8bit.png,dusseldorf_000059_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000059_000019_leftImg8bit_foggy_beta_0.02.png
191,monchengladbach_000000_031360_leftImg8bit.png,monchengladbach_000000_031360_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_031360_leftImg8bit_foggy_beta_0.02.png
192,stuttgart_000138_000019_leftImg8bit.png,stuttgart_000138_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000138_000019_leftImg8bit_foggy_beta_0.02.png
193,jena_000103_000019_leftImg8bit.png,jena_000103_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000103_000019_leftImg8bit_foggy_beta_0.02.png
194,hamburg_000000_038915_leftImg8bit.png,hamburg_000000_038915_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_038915_leftImg8bit_foggy_beta_0.02.png
195,strasbourg_000001_055860_leftImg8bit.png,strasbourg_000001_055860_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_055860_leftImg8bit_foggy_beta_0.02.png
196,darmstadt_000021_000019_leftImg8bit.png,darmstadt_000021_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000021_000019_leftImg8bit_foggy_beta_0.02.png
197,weimar_000071_000019_leftImg8bit.png,weimar_000071_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000071_000019_leftImg8bit_foggy_beta_0.02.png
198,zurich_000064_000019_leftImg8bit.png,zurich_000064_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000064_000019_leftImg8bit_foggy_beta_0.02.png
199,aachen_000005_000019_leftImg8bit.png,aachen_000005_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000005_000019_leftImg8bit_foggy_beta_0.02.png
200,weimar_000008_000019_leftImg8bit.png,weimar_000008_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000008_000019_leftImg8bit_foggy_beta_0.02.png
201,hamburg_000000_096624_leftImg8bit.png,hamburg_000000_096624_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_096624_leftImg8bit_foggy_beta_0.02.png
202,darmstadt_000058_000019_leftImg8bit.png,darmstadt_000058_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000058_000019_leftImg8bit_foggy_beta_0.02.png
203,hamburg_000000_098061_leftImg8bit.png,hamburg_000000_098061_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_098061_leftImg8bit_foggy_beta_0.02.png
204,tubingen_000074_000019_leftImg8bit.png,tubingen_000074_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000074_000019_leftImg8bit_foggy_beta_0.02.png
205,zurich_000094_000019_leftImg8bit.png,zurich_000094_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000094_000019_leftImg8bit_foggy_beta_0.02.png
206,hanover_000000_050228_leftImg8bit.png,hanover_000000_050228_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_050228_leftImg8bit_foggy_beta_0.02.png
207,weimar_000081_000019_leftImg8bit.png,weimar_000081_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000081_000019_leftImg8bit_foggy_beta_0.02.png
208,stuttgart_000141_000019_leftImg8bit.png,stuttgart_000141_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000141_000019_leftImg8bit_foggy_beta_0.02.png
209,dusseldorf_000020_000019_leftImg8bit.png,dusseldorf_000020_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000020_000019_leftImg8bit_foggy_beta_0.02.png
210,strasbourg_000001_061685_leftImg8bit.png,strasbourg_000001_061685_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_061685_leftImg8bit_foggy_beta_0.02.png
211,hamburg_000000_090398_leftImg8bit.png,hamburg_000000_090398_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_090398_leftImg8bit_foggy_beta_0.02.png
212,darmstadt_000031_000019_leftImg8bit.png,darmstadt_000031_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000031_000019_leftImg8bit_foggy_beta_0.02.png
213,weimar_000061_000019_leftImg8bit.png,weimar_000061_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000061_000019_leftImg8bit_foggy_beta_0.02.png
214,zurich_000074_000019_leftImg8bit.png,zurich_000074_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000074_000019_leftImg8bit_foggy_beta_0.02.png
215,hamburg_000000_046078_leftImg8bit.png,hamburg_000000_046078_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_046078_leftImg8bit_foggy_beta_0.02.png
216,hamburg_000000_020563_leftImg8bit.png,hamburg_000000_020563_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_020563_leftImg8bit_foggy_beta_0.02.png
217,jena_000113_000019_leftImg8bit.png,jena_000113_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000113_000019_leftImg8bit_foggy_beta_0.02.png
218,hanover_000000_040133_leftImg8bit.png,hanover_000000_040133_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_040133_leftImg8bit_foggy_beta_0.02.png
219,strasbourg_000001_026856_leftImg8bit.png,strasbourg_000001_026856_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_026856_leftImg8bit_foggy_beta_0.02.png
220,dusseldorf_000049_000019_leftImg8bit.png,dusseldorf_000049_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000049_000019_leftImg8bit_foggy_beta_0.02.png
221,bremen_000007_000019_leftImg8bit.png,bremen_000007_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000007_000019_leftImg8bit_foggy_beta_0.02.png
222,cologne_000100_000019_leftImg8bit.png,cologne_000100_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000100_000019_leftImg8bit_foggy_beta_0.02.png
223,bochum_000000_033331_leftImg8bit.png,bochum_000000_033331_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_033331_leftImg8bit_foggy_beta_0.02.png
224,stuttgart_000128_000019_leftImg8bit.png,stuttgart_000128_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000128_000019_leftImg8bit_foggy_beta_0.02.png
225,tubingen_000094_000019_leftImg8bit.png,tubingen_000094_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000094_000019_leftImg8bit_foggy_beta_0.02.png
226,monchengladbach_000000_025215_leftImg8bit.png,monchengladbach_000000_025215_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_025215_leftImg8bit_foggy_beta_0.02.png
227,jena_000072_000019_leftImg8bit.png,jena_000072_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000072_000019_leftImg8bit_foggy_beta_0.02.png
228,bremen_000236_000019_leftImg8bit.png,bremen_000236_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000236_000019_leftImg8bit_foggy_beta_0.02.png
229,ulm_000068_000019_leftImg8bit.png,ulm_000068_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000068_000019_leftImg8bit_foggy_beta_0.02.png
230,strasbourg_000000_031602_leftImg8bit.png,strasbourg_000000_031602_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_031602_leftImg8bit_foggy_beta_0.02.png
231,zurich_000115_000019_leftImg8bit.png,zurich_000115_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000115_000019_leftImg8bit_foggy_beta_0.02.png
232,weimar_000100_000019_leftImg8bit.png,weimar_000100_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000100_000019_leftImg8bit_foggy_beta_0.02.png
233,strasbourg_000001_040981_leftImg8bit.png,strasbourg_000001_040981_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_040981_leftImg8bit_foggy_beta_0.02.png
234,dusseldorf_000128_000019_leftImg8bit.png,dusseldorf_000128_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000128_000019_leftImg8bit_foggy_beta_0.02.png
235,bremen_000166_000019_leftImg8bit.png,bremen_000166_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000166_000019_leftImg8bit_foggy_beta_0.02.png
236,cologne_000061_000019_leftImg8bit.png,cologne_000061_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000061_000019_leftImg8bit_foggy_beta_0.02.png
237,stuttgart_000049_000019_leftImg8bit.png,stuttgart_000049_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000049_000019_leftImg8bit_foggy_beta_0.02.png
238,hanover_000000_018546_leftImg8bit.png,hanover_000000_018546_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_018546_leftImg8bit_foggy_beta_0.02.png
239,dusseldorf_000211_000019_leftImg8bit.png,dusseldorf_000211_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000211_000019_leftImg8bit_foggy_beta_0.02.png
240,hanover_000000_039021_leftImg8bit.png,hanover_000000_039021_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_039021_leftImg8bit_foggy_beta_0.02.png
241,tubingen_000115_000019_leftImg8bit.png,tubingen_000115_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000115_000019_leftImg8bit_foggy_beta_0.02.png
242,aachen_000164_000019_leftImg8bit.png,aachen_000164_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000164_000019_leftImg8bit_foggy_beta_0.02.png
243,ulm_000001_000019_leftImg8bit.png,ulm_000001_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000001_000019_leftImg8bit_foggy_beta_0.02.png
244,bremen_000186_000019_leftImg8bit.png,bremen_000186_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000186_000019_leftImg8bit_foggy_beta_0.02.png
245,cologne_000081_000019_leftImg8bit.png,cologne_000081_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000081_000019_leftImg8bit_foggy_beta_0.02.png
246,jena_000092_000019_leftImg8bit.png,jena_000092_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000092_000019_leftImg8bit_foggy_beta_0.02.png
247,erfurt_000006_000019_leftImg8bit.png,erfurt_000006_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000006_000019_leftImg8bit_foggy_beta_0.02.png
248,strasbourg_000001_064224_leftImg8bit.png,strasbourg_000001_064224_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_064224_leftImg8bit_foggy_beta_0.02.png
249,bochum_000000_001828_leftImg8bit.png,bochum_000000_001828_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_001828_leftImg8bit_foggy_beta_0.02.png
250,stuttgart_000020_000019_leftImg8bit.png,stuttgart_000020_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000020_000019_leftImg8bit_foggy_beta_0.02.png
251,dusseldorf_000141_000019_leftImg8bit.png,dusseldorf_000141_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000141_000019_leftImg8bit_foggy_beta_0.02.png
252,cologne_000008_000019_leftImg8bit.png,cologne_000008_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000008_000019_leftImg8bit_foggy_beta_0.02.png
253,ulm_000088_000019_leftImg8bit.png,ulm_000088_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000088_000019_leftImg8bit_foggy_beta_0.02.png
254,hanover_000000_029769_leftImg8bit.png,hanover_000000_029769_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_029769_leftImg8bit_foggy_beta_0.02.png
255,stuttgart_000152_000019_leftImg8bit.png,stuttgart_000152_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000152_000019_leftImg8bit_foggy_beta_0.02.png
256,hanover_000000_032351_leftImg8bit.png,hanover_000000_032351_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_032351_leftImg8bit_foggy_beta_0.02.png
257,zurich_000087_000019_leftImg8bit.png,zurich_000087_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000087_000019_leftImg8bit_foggy_beta_0.02.png
258,weimar_000092_000019_leftImg8bit.png,weimar_000092_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000092_000019_leftImg8bit_foggy_beta_0.02.png
259,dusseldorf_000033_000019_leftImg8bit.png,dusseldorf_000033_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000033_000019_leftImg8bit_foggy_beta_0.02.png
260,krefeld_000000_024921_leftImg8bit.png,krefeld_000000_024921_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_024921_leftImg8bit_foggy_beta_0.02.png
261,aachen_000016_000019_leftImg8bit.png,aachen_000016_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000016_000019_leftImg8bit_foggy_beta_0.02.png
262,tubingen_000067_000019_leftImg8bit.png,tubingen_000067_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000067_000019_leftImg8bit_foggy_beta_0.02.png
263,cologne_000113_000019_leftImg8bit.png,cologne_000113_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000113_000019_leftImg8bit_foggy_beta_0.02.png
264,bremen_000014_000019_leftImg8bit.png,bremen_000014_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000014_000019_leftImg8bit_foggy_beta_0.02.png
265,strasbourg_000001_060821_leftImg8bit.png,strasbourg_000001_060821_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_060821_leftImg8bit_foggy_beta_0.02.png
266,tubingen_000087_000019_leftImg8bit.png,tubingen_000087_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000087_000019_leftImg8bit_foggy_beta_0.02.png
267,bochum_000000_009951_leftImg8bit.png,bochum_000000_009951_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_009951_leftImg8bit_foggy_beta_0.02.png
268,darmstadt_000022_000019_leftImg8bit.png,darmstadt_000022_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000022_000019_leftImg8bit_foggy_beta_0.02.png
269,weimar_000072_000019_leftImg8bit.png,weimar_000072_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000072_000019_leftImg8bit_foggy_beta_0.02.png
270,zurich_000067_000019_leftImg8bit.png,zurich_000067_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000067_000019_leftImg8bit_foggy_beta_0.02.png
271,jena_000100_000019_leftImg8bit.png,jena_000100_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000100_000019_leftImg8bit_foggy_beta_0.02.png
272,cologne_000072_000019_leftImg8bit.png,cologne_000072_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000072_000019_leftImg8bit_foggy_beta_0.02.png
273,bremen_000175_000019_leftImg8bit.png,bremen_000175_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000175_000019_leftImg8bit_foggy_beta_0.02.png
274,hanover_000000_027998_leftImg8bit.png,hanover_000000_027998_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_027998_leftImg8bit_foggy_beta_0.02.png
275,krefeld_000000_025812_leftImg8bit.png,krefeld_000000_025812_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_025812_leftImg8bit_foggy_beta_0.02.png
276,bremen_000225_000019_leftImg8bit.png,bremen_000225_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000225_000019_leftImg8bit_foggy_beta_0.02.png
277,jena_000061_000019_leftImg8bit.png,jena_000061_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000061_000019_leftImg8bit_foggy_beta_0.02.png
278,zurich_000106_000019_leftImg8bit.png,zurich_000106_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000106_000019_leftImg8bit_foggy_beta_0.02.png
279,weimar_000113_000019_leftImg8bit.png,weimar_000113_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000113_000019_leftImg8bit_foggy_beta_0.02.png
280,bochum_000000_030913_leftImg8bit.png,bochum_000000_030913_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_030913_leftImg8bit_foggy_beta_0.02.png
281,erfurt_000015_000019_leftImg8bit.png,erfurt_000015_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000015_000019_leftImg8bit_foggy_beta_0.02.png
282,jena_000081_000019_leftImg8bit.png,jena_000081_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000081_000019_leftImg8bit_foggy_beta_0.02.png
283,strasbourg_000000_026316_leftImg8bit.png,strasbourg_000000_026316_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_026316_leftImg8bit_foggy_beta_0.02.png
284,stuttgart_000033_000019_leftImg8bit.png,stuttgart_000033_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000033_000019_leftImg8bit_foggy_beta_0.02.png
285,strasbourg_000000_025907_leftImg8bit.png,strasbourg_000000_025907_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_025907_leftImg8bit_foggy_beta_0.02.png
286,dusseldorf_000152_000019_leftImg8bit.png,dusseldorf_000152_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000152_000019_leftImg8bit_foggy_beta_0.02.png
287,jena_000008_000019_leftImg8bit.png,jena_000008_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000008_000019_leftImg8bit_foggy_beta_0.02.png
288,dusseldorf_000202_000019_leftImg8bit.png,dusseldorf_000202_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000202_000019_leftImg8bit_foggy_beta_0.02.png
289,hamburg_000000_094185_leftImg8bit.png,hamburg_000000_094185_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_094185_leftImg8bit_foggy_beta_0.02.png
290,tubingen_000106_000019_leftImg8bit.png,tubingen_000106_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000106_000019_leftImg8bit_foggy_beta_0.02.png
291,hanover_000000_014919_leftImg8bit.png,hanover_000000_014919_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_014919_leftImg8bit_foggy_beta_0.02.png
292,cologne_000092_000019_leftImg8bit.png,cologne_000092_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000092_000019_leftImg8bit_foggy_beta_0.02.png
293,bremen_000195_000019_leftImg8bit.png,bremen_000195_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000195_000019_leftImg8bit_foggy_beta_0.02.png
294,ulm_000012_000019_leftImg8bit.png,ulm_000012_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000012_000019_leftImg8bit_foggy_beta_0.02.png
295,zurich_000052_000019_leftImg8bit.png,zurich_000052_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000052_000019_leftImg8bit_foggy_beta_0.02.png
296,weimar_000047_000019_leftImg8bit.png,weimar_000047_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000047_000019_leftImg8bit_foggy_beta_0.02.png
297,stuttgart_000187_000019_leftImg8bit.png,stuttgart_000187_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000187_000019_leftImg8bit_foggy_beta_0.02.png
